NAME,MASS,MASSUPPER,MASSLOWER,UMASS,R,RUPPER,RLOWER,UR,DENSITY,DENSITYUPPER,DENSITYLOWER,UDENSITY,A,AUPPER,ALOWER,UA,PER,ECC,MSTAR,MSTARUPPER,MSTARLOWER,UMSTAR,RSTAR,RSTARUPPER,RSTARLOWER,URSTAR,RHOSTAR,TEFF,TEFFUPPER,TEFFLOWER,UTEFF,LOGG,FE,FEUPPER,FELOWER,UFE,VSINI,SHK,ORBREF,ORBURL,FIRSTREF,FIRSTURL
,mearth,mearth,mearth,mearth,rearth,rearth,rearth,rearth,g/cm^3,g/cm^3,g/cm^3,g/cm^3,au,au,au,au,day,,msun,msun,msun,msun,rsun,rsun,rsun,rsun,g/cm^3,k,k,k,k,,,,,,km/s,,,,,
WASP-2 b,288.7869243245957,11.131113653710957,11.131113653710957,11.131113653710957,12.072072247220959,0.6164939402016274,0.6501208823944434,0.6333074112980355,0.92,0.27,0.19999999999999996,0.235,0.0312729,0.000521215,0.000521215,0.000521215,2.1522254,0,0.88,0.02,0.02,0.02,0.84,0.062,0.065,0.0635,1.464,5200,200,200,200,4.537,0.1,0.2,0.2,0.2,,,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T,Collier-Cameron 2007,http://adsabs.harvard.edu/abs/2007MNRAS.375..951C
WASP-21 b,95.43142954705232,4.251305684443105,4.251305684443105,4.251305684443105,11.993609382104388,0.6725388438563208,0.6725388438563208,0.6725388438563208,0.3192,0.0665,0.0665,0.0665,0.0521087,0.000868478,0.000868478,0.000868478,4.322482,0,1.01,0.03,0.03,0.03,1.06,0.04,0.04,0.04,0.84,5800,100,100,100,4.2,-0.46,0.11,0.11,0.11,1.5,,Bouchy 2010,http://adsabs.harvard.edu/abs/2010A&A...519A..98B,Bouchy 2010,http://adsabs.harvard.edu/abs/2010A&A...519A..98B
WASP-22 b,177.67823696896656,32.58891533594456,32.58891533594456,32.58891533594456,12.554058418651323,0.44835922923754723,0.44835922923754723,0.44835922923754723,0.532,0.05,0.05,0.05,0.0468682,0.00426074,0.00426074,0.00426074,3.53269,0.023,1.1,0.3,0.3,0.3,1.13,0.03,0.03,0.03,0.76,6000,100,100,100,4.5,-0.05,0.08,0.08,0.08,3.5,,Maxted 2010,http://adsabs.harvard.edu/abs/2010AJ....140.2007M,Maxted 2010,http://adsabs.harvard.edu/abs/2010AJ....140.2007M
WASP-23 b,277.20791172039765,29.801536527066382,29.801536527066382,29.801536527066382,10.78303946316301,0.5772625076433421,0.5772625076433421,0.5772625076433421,1.29911,0.251102,0.251102,0.251102,0.037022,0.00197767,0.00197767,0.00197767,2.9444256,0,0.78,0.13,0.12,0.125,0.765,0.033,0.049,0.041,,5150,100,100,100,4.4,,,,,2.2,,Triaud 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..24T,Triaud 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..24T
WASP-24 b,346.7379230691975,12.873988169127246,12.873988169127246,12.873988169127246,14.571674950220284,0.43715024850660855,0.4259412677756699,0.4315457581411392,0.487,0.043,0.04000000000000001,0.0415,0.0365155,0.000608592,0.000608592,0.000608592,2.3412127,0,1.184,0.027,0.027,0.027,1.331,0.032,0.032,0.032,0.502,6075,100,100,100,4.263,,,,,7,,Simpson 2011,http://adsabs.harvard.edu/abs/2011MNRAS.414.3023S,Street 2010,http://adsabs.harvard.edu/abs/2010ApJ...720..337S
WASP-25 b,183.84737521341768,14.278229085065783,14.278229085065783,14.278229085065783,13.67495649174519,0.6725388438563208,0.560449036546934,0.6164939402016274,0.42161,0.04788,0.041229999999999996,0.044555,0.0473714,0.000789523,0.000789523,0.000789523,3.764825,0,1,0.03,0.03,0.03,0.92,0.04,0.04,0.04,1.29,5750,100,100,100,4.5,-0.05,0.1,0.1,0.1,3,,Enoch 2011,http://adsabs.harvard.edu/abs/2011MNRAS.410.1631E,Enoch 2011,http://adsabs.harvard.edu/abs/2011MNRAS.410.1631E
WASP-26 b,323.3656894646982,10.686647122627296,10.686647122627296,10.686647122627296,14.795854564839058,0.8967184584750945,0.8967184584750945,0.8967184584750945,0.5852,0.1064,0.1064,0.1064,0.0399686,0.000666144,0.000666144,0.000666144,2.7566,0,1.12,0.03,0.03,0.03,1.34,0.06,0.06,0.06,0.47,5059,100,100,100,4.3,-0.02,0.09,0.09,0.09,2.4,,Smalley 2010,http://adsabs.harvard.edu/abs/2010A%26A...520A..56S,Smalley 2010,http://adsabs.harvard.edu/abs/2010A%26A...520A..56S
WASP-29 b,77.22657622777945,6.397076318168122,6.397076318168122,6.397076318168122,8.877512738903436,0.6277029209325661,0.3923143255828538,0.5100086232577099,0.6517,0.1064,0.1064,0.1064,0.0456587,0.000760979,0.000760979,0.000760979,3.922727,0.03,0.825,0.033,0.033,0.033,0.808,0.044,0.044,0.044,1.56,4800,150,150,150,4.5,0.11,0.14,0.14,0.14,1.5,,Hellier 2010,http://adsabs.harvard.edu/abs/2010ApJ...723L..60H,Hellier 2010,http://adsabs.harvard.edu/abs/2010ApJ...723L..60H
WASP-3 b,639.3961715376116,29.746522471628,29.746522471628,29.746522471628,14.459585142910898,0.9527633621297878,0.9527633621297878,0.9527633621297878,1.0906,0.1862,0.1862,0.1862,0.0314948,0.000524913,0.000524913,0.000524913,1.846834,0,1.22,0.04,0.04,0.04,1.31,0.12,0.05000000000000002,0.085,0.55,6400,100,100,100,4.25,0,0.2,0.2,0.2,14.1,,Tripathi 2010,http://adsabs.harvard.edu/abs/2010ApJ...715..421T,Pollacco 2008,http://adsabs.harvard.edu/abs/2008MNRAS.385.1576P
WASP-31 b,152.3387185397208,10.426959169428542,10.426959169428542,10.426959169428542,17.22820338345275,0.6725388438563208,0.6725388438563208,0.6725388438563208,0.132,0.017,0.017,0.017,0.0466223,0.000777038,0.000777038,0.000777038,3.405909,0,1.165,0.026,0.026,0.026,1.252,0.033,0.033,0.033,0.8288,6302,102,102,102,4.308,-0.2,0.09,0.09,0.09,7.6,,Anderson 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..60A,Anderson 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..60A
WASP-32 b,1097.6178055639248,44.29696148438285,44.29696148438285,44.29696148438285,12.32987880403255,0.44835922923754723,0.44835922923754723,0.44835922923754723,3.44064,0.400381,0.400381,0.400381,0.0390315,0.000650524,0.000650524,0.000650524,2.718661,0,1.07,0.05,0.05,0.05,1.09,0.03,0.03,0.03,1.1827,6140,90,100,95,4.4,-0.13,0.1,0.1,0.1,3.9,,Brown 2012,http://adsabs.harvard.edu/abs/2012ApJ...760..139B,Maxted 2010,http://adsabs.harvard.edu/abs/2010PASP..122.1465M
WASP-34 b,185.39959154363765,9.07356891131867,9.07356891131867,9.07356891131867,13.67495649174519,1.2329878804032548,0.8967184584750945,1.0648531694391745,0.4522,0.1064,0.1064,0.1064,0.0520747,0.00120305,0.00120305,0.00120305,4.3176782,0.038,1.01,0.07,0.07,0.07,0.93,0.12,0.12,0.12,,5700,100,100,100,4.5,-0.02,0.1,0.1,0.1,1.4,,Smalley 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.130S,Smalley 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.130S
WASP-35 b,227.90565642261723,18.668007467108566,18.668007467108566,18.668007467108566,14.795854564839058,0.3362694219281604,0.3362694219281604,0.3362694219281604,0.4256,0.0399,0.0399,0.0399,0.0431283,0.000718806,0.000718806,0.000718806,3.161575,0,1.07,0.02,0.02,0.02,1.09,0.02,0.02,0.02,0.83,5990,80,80,80,4.4,-0.15,0.09,0.09,0.09,2.4,,Enoch 2011,http://adsabs.harvard.edu/abs/2011AJ....142...86E,Enoch 2011,http://adsabs.harvard.edu/abs/2011AJ....142...86E
WASP-36 b,721.2180581500451,28.318413528171135,28.318413528171135,28.318413528171135,14.224196547561185,0.3362694219281604,0.3362694219281604,0.3362694219281604,1.47451,0.098124,0.08486400000000001,0.091494,0.0262601,0.000437668,0.000437668,0.000437668,1.5373653,0,1.02,0.032,0.032,0.032,0.943,0.019,0.019,0.019,1.71494,5881,135,138,136.5,4.498,-0.31,0.12,0.12,0.12,3.2,,Smith 2012,http://adsabs.harvard.edu/abs/2012AJ....143...81S,Smith 2012,http://adsabs.harvard.edu/abs/2012AJ....143...81S
WASP-37 b,570.0422305915436,52.86021226272974,52.86021226272974,52.86021226272974,13.002417647888867,0.7846286511657077,0.6725388438563208,0.7285837475110142,1.5295,0.1596,0.1914,0.1755,0.0446312,0.00193,0.00193,0.00193,3.577469,0,0.925,0.12,0.12,0.12,1.003,0.053,0.053,0.053,0.931,5800,150,150,150,4.25,-0.4,0.12,0.12,0.12,2.4,,Simpson 2011,http://adsabs.harvard.edu/abs/2011AJ....141....8S,Simpson 2011,http://adsabs.harvard.edu/abs/2011AJ....141....8S
WASP-38 b,860.9683785276691,31.785474942251682,31.785474942251682,31.785474942251682,12.217788996723163,0.22417961461877361,0.22417961461877361,0.22417961461877361,2.06,0.14,0.14,0.14,0.0758454,0.00126409,0.00126409,0.00126409,6.87188,0.028,1.23,0.04,0.04,0.04,1.35,0.02,0.02,0.02,0.704,6180,40,60,50,4.25,-0.02,0.07,0.07,0.07,7.5,,Brown 2012,http://adsabs.harvard.edu/abs/2012ApJ...760..139B,Barros 2011,http://adsabs.harvard.edu/abs/2011A&A...525A..54B
WASP-39 b,90.36733966054031,9.970765205383149,9.970765205383149,9.970765205383149,14.235405528292125,0.44835922923754723,0.44835922923754723,0.44835922923754723,0.1862,0.0532,0.0532,0.0532,0.0485835,0.000809725,0.000809725,0.000809725,4.055259,0,0.93,0.03,0.03,0.03,0.895,0.023,0.023,0.023,1.297,5400,150,150,150,4.4,-0.12,0.1,0.1,0.1,1.4,,Faedi 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..40F,Faedi 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..40F
WASP-4 b,388.72467560510194,15.018678226373405,15.018678226373405,15.018678226373405,15.03124316018877,0.25780655681158965,0.3250604411972217,0.2914334990044057,0.665,0.0399,0.0399,0.0399,0.0230406,0.000421988,0.000421988,0.000421988,1.3382299,0,0.91,0.05,0.05,0.05,0.914,0.02,0.022999999999999996,0.0215,1.094,5500,150,150,150,4.45,0,0.2,0.2,0.2,2.2,,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T,Wilson 2008,http://adsabs.harvard.edu/abs/2008ApJ...675L.113W
WASP-41 b,296.361765441398,18.70252235110977,18.70252235110977,18.70252235110977,13.450776877126417,0.6725388438563208,0.6725388438563208,0.6725388438563208,0.663,0.10608,0.10608,0.10608,0.0404959,0.00127882,0.00127882,0.00127882,3.052401,0,0.95,0.09,0.09,0.09,0.9,0.05,0.05,0.05,1.774,5450,150,150,150,4.4,-0.08,0.09,0.09,0.09,1.6,,Maxted 2011,http://adsabs.harvard.edu/abs/2011PASP..123..547M,Maxted 2011,http://adsabs.harvard.edu/abs/2011PASP..123..547M
WASP-42 b,157.94468574871948,10.813519513909812,10.813519513909812,10.813519513909812,11.915146516987818,0.5716580172778727,0.5716580172778727,0.5716580172778727,0.546312,0.0649739,0.0556919,0.0603329,0.0547344,0.00172922,0.00172922,0.00172922,4.9816877,0,0.881,0.086,0.08100000000000002,0.0835,0.85,0.035,0.035,0.035,2.01344,5200,150,150,150,4.5,0.05,0.13,0.13,0.13,2.7,,Lendl 2012,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L,Lendl 2012,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L
WASP-43 b,564.4709053931907,32.884484784573665,32.884484784573665,32.884484784573665,10.424352079772973,0.7846286511657077,1.0088082657844812,0.8967184584750945,2.9393,0.54887,0.96733,0.7581,0.0142363,0.00040909,0.00040909,0.00040909,0.813475,0,0.58,0.05,0.05,0.05,0.598,0.034,0.041999999999999996,0.038,2.7,4400,200,200,200,4.646,-0.05,0.17,0.17,0.17,4,,Hellier 2011,http://adsabs.harvard.edu/abs/2011A%26A...535L...7H,Hellier 2011,http://adsabs.harvard.edu/abs/2011A%26A...535L...7H
WASP-44 b,282.80466224766496,20.568900401727426,20.568900401727426,20.568900401727426,12.778238033270094,1.2329878804032548,1.2329878804032548,1.2329878804032548,0.458647,0.172932,0.11278200000000002,0.142857,0.0347371,0.000578952,0.000578952,0.000578952,2.4238039,0,0.951,0.034,0.034,0.034,0.927,0.068,0.056999999999999995,0.0625,0.85,5410,510,510,510,4.481,0.06,0.1,0.1,0.1,3.2,,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A
WASP-45 b,319.90466656623477,16.54753503565331,16.54753503565331,16.54753503565331,13.002417647888867,3.1385146046628307,1.5692573023314147,2.353885953497123,0.8512,0.399,0.399,0.399,0.0405459,0.0008921,0.0008921,0.0008921,3.1260876,0,0.909,0.06,0.06,0.06,0.945,0.087,0.07100000000000001,0.079,1.512,5140,200,200,200,4.445,,,,,2.3,,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A
WASP-46 b,668.1522185397208,27.947076599377326,27.947076599377326,27.947076599377326,14.683764757529671,0.5716580172778727,0.5716580172778727,0.5716580172778727,1.2502,0.1463,0.1463,0.1463,0.0244921,0.000408201,0.000408201,0.000408201,1.43037,0,0.956,0.034,0.034,0.034,0.917,0.028,0.028,0.028,1.736,5620,160,160,160,4.493,-0.37,0.13,0.13,0.13,1.9,,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A
WASP-47 b,361.18586622476647,17.922473260018077,17.922473260018077,17.922473260018077,12.89032784057948,0.44835922923754723,0.22417961461877356,0.3362694219281604,0.9842,0.0665,0.07980000000000001,0.07315,0.0520112,0.000866853,0.000866853,0.000866853,4.1591399,0,1.084,0.037,0.037,0.037,1.15,0.03,0.020000000000000004,0.025,0.994,5400,100,100,100,4.55,0.18,0.07,0.07,0.07,3,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-48 b,312.80655036657623,27.488181194134782,27.488181194134782,27.488181194134782,18.718997820667596,0.8967184584750945,0.8967184584750945,0.8967184584750945,0.2793,0.0532,0.0532,0.0532,0.034488,0.000574801,0.000574801,0.000574801,2.143634,0,1.19,0.04,0.04,0.04,1.75,0.07,0.07,0.07,0.22,5920,150,150,150,4.03,-0.12,0.12,0.12,0.12,2.4,,Enoch 2011,http://adsabs.harvard.edu/abs/2011AJ....142...86E,Enoch 2011,http://adsabs.harvard.edu/abs/2011AJ....142...86E
WASP-49 b,120.20809475745706,8.345673526162498,8.345673526162498,8.345673526162498,12.498013514996629,0.526822094354118,0.526822094354118,0.526822094354118,0.361998,0.0397799,0.0344761,0.037128,0.0378972,0.00105046,0.00105046,0.00105046,2.7817387,0,0.938,0.08,0.076,0.078,0.976,0.034,0.034,0.034,1.4218,5600,150,150,150,4.5,-0.23,0.07,0.07,0.07,0.9,,Lendl 2012,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L,Lendl 2012,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L
WASP-5 b,516.2072747815607,17.506292407351612,17.506292407351612,17.506292407351612,12.778238033270094,1.120898073093868,0.4483592292375473,0.7846286511657077,1.22,0.19,0.25,0.22,0.0271923,0.000453206,0.000453206,0.000453206,1.6284229,0,1.01,0.04,0.04,0.04,1.026,0.073,0.04400000000000001,0.0585,1.18272,5880,150,150,150,4.403,0.09,0.09,0.09,0.09,3.4,,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T,Anderson 2008,http://adsabs.harvard.edu/abs/2008MNRAS.387L...4A
WASP-50 b,467.9658913327307,27.946981254393894,27.946981254393894,27.946981254393894,12.923954782772299,0.5380310750850567,0.5380310750850567,0.5380310750850567,1.27031,0.117351,0.117351,0.117351,0.0294714,0.000848017,0.000848017,0.000848017,1.9550959,0.009,0.892,0.08,0.074,0.077,0.843,0.031,0.031,0.031,2.072,5400,100,100,100,4.537,-0.12,0.08,0.08,0.08,2.6,,Gillon 2011,http://adsabs.harvard.edu/abs/2011A%26A...533A..88G,Gillon 2011,http://adsabs.harvard.edu/abs/2011A%26A...533A..88G
WASP-52 b,145.2946311640052,7.061281254393894,7.061281254393894,7.061281254393894,14.235405528292125,0.3362694219281604,0.3362694219281604,0.3362694219281604,0.29172,0.02652,0.02652,0.02652,0.0271336,0.000452227,0.000452227,0.000452227,1.7497798,0,0.87,0.03,0.03,0.03,0.79,0.02,0.02,0.02,2.47808,5000,100,100,100,4.582,0.03,0.12,0.12,0.12,2.5,,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H
WASP-54 b,201.09210454956312,8.652080521241338,8.652080521241338,8.652080521241338,18.528445148241637,1.0088082657844812,0.9303454006679103,0.9695768332261958,0.186966,0.027183,0.027183,0.027183,0.049881,0.00083135,0.00083135,0.00083135,3.6936411,0.067,1.213,0.032,0.032,0.032,1.828,0.091,0.08099999999999999,0.086,0.27878,6100,100,100,100,3.997,-0.27,0.08,0.08,0.08,4,,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F
WASP-55 b,181.52826739981924,12.00863709952797,12.00863709952797,12.00863709952797,14.571674950220284,0.560449036546934,0.3362694219281604,0.44835922923754723,0.34476,0.02652,0.039779999999999996,0.03315,0.0532575,0.000887624,0.000887624,0.000887624,4.465633,0,1.01,0.04,0.04,0.04,1.06,0.03,0.020000000000000004,0.025,1.1968,5900,100,100,100,4.3,-0.2,0.08,0.08,0.08,3.1,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-56 b,192.4014093100331,12.86168866626494,12.86168866626494,12.86168866626494,12.240206958185041,0.39231432558285384,0.36989636412097643,0.38110534485191516,0.580788,0.06365,0.06099400000000001,0.062322,0.056145,0.00093575,0.00093575,0.00093575,4.617101,0,1.107,0.024,0.024,0.024,1.112,0.026,0.022000000000000002,0.024,1.04192,5600,100,100,100,,0.12,0.06,0.06,0.06,1.5,,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F
WASP-57 b,214.80811604901072,16.644214848850055,16.644214848850055,16.644214848850055,10.26742634953983,0.19055267242595758,0.1569257302331415,0.17373920132954954,0.11576,0.100776,0.09414600000000001,0.097461,0.0386362,0.000643937,0.000643937,0.000643937,2.838971,0,0.954,0.027,0.027,0.027,0.836,0.07,0.16,0.115,2.3063,5600,100,100,100,4.574,-0.25,0.1,0.1,0.1,3.7,,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F,Faedi 2013,http://adsabs.harvard.edu/abs/2013A%26A...551A..73F
WASP-58 b,283.2950532791001,22.669731766596364,22.669731766596364,22.669731766596364,15.356303601385992,2.241796146187736,2.241796146187736,2.241796146187736,0.45084,0.18564,0.18564,0.18564,0.0562022,0.00199298,0.00199298,0.00199298,5.01718,0,0.94,0.1,0.1,0.1,1.17,0.13,0.13,0.13,0.81664,5800,150,150,150,4.27,-0.45,0.09,0.09,0.09,2.8,,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H
WASP-59 b,273.0346617957216,14.292943994174951,14.292943994174951,14.292943994174951,8.686960066477477,0.7622106897038303,0.7622106897038303,0.7622106897038303,2.3868,0.663,0.663,0.663,0.0696866,0.00116144,0.00116144,0.00116144,7.919585,0.1,0.719,0.035,0.035,0.035,0.613,0.044,0.044,0.044,4.37888,4650,150,150,150,4.72,-0.15,0.11,0.11,0.11,2.3,,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H
WASP-6 b,165.6968685346992,6.515176970975193,6.515176970975193,6.515176970975193,13.719792414668945,0.5716580172778727,0.5828669980088114,0.5772625076433421,0.3591,0.067,0.067,0.067,0.0428704,0.000714507,0.000714507,0.000714507,3.361006,0.054,0.93,0.02,0.02,0.02,0.87,0.025,0.036,0.0305,1.34,5450,100,100,100,4.6,-0.2,0.09,0.09,0.09,1.4,,Gillon 2009,http://adsabs.harvard.edu/abs/2009A%26A...501..785G,Gillon 2009,http://adsabs.harvard.edu/abs/2009A%26A...501..785G
WASP-61 b,653.084532991865,24.979750025107965,24.979750025107965,24.979750025107965,13.899136106363963,0.3362694219281604,0.3362694219281604,0.3362694219281604,1.41882,0.11934,0.11934,0.11934,0.0514489,0.000983996,0.000983996,0.000983996,3.8559,0,1.22,0.07,0.07,0.07,1.36,0.03,0.03,0.03,0.685696,6250,150,150,150,4.256,-0.1,0.12,0.12,0.12,10.3,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-62 b,178.69874610826557,13.3135603243949,13.3135603243949,13.3135603243949,15.580483216004765,0.6725388438563208,0.6725388438563208,0.6725388438563208,0.27846,0.03978,0.03978,0.03978,0.0567187,0.000945311,0.000945311,0.000945311,4.411953,0,1.25,0.05,0.05,0.05,1.28,0.05,0.05,0.05,0.83072,6230,80,80,80,4.45,0.04,0.06,0.06,0.06,8.7,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-63 b,120.16518951491412,10.066618695390178,10.066618695390178,10.066618695390178,16.02884244524231,1.120898073093868,0.6725388438563208,0.8967184584750945,0.17238,0.02652,0.02652,0.02652,0.0574592,0.000957654,0.000957654,0.000957654,4.37808,0,1.32,0.05,0.05,0.05,1.88,0.1,0.06,0.08,0.278784,5550,100,100,100,4.01,0.08,0.07,0.07,0.07,2.8,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-64 b,404.0625052726724,24.161848975595056,24.161848975595056,24.161848975595056,14.246614509023063,0.43715024850660855,0.43715024850660855,0.43715024850660855,0.820794,0.084864,0.06895200000000001,0.076908,0.0265195,0.000441992,0.000441992,0.000441992,1.5732918,0,1.004,0.028,0.028,0.028,1.058,0.025,0.025,0.025,1.19539,5550,150,150,150,4.392,-0.08,0.11,0.11,0.11,3.4,,Gillon 2013,http://adsabs.harvard.edu/abs/2013A%26A...552A..82G,Gillon 2013,http://adsabs.harvard.edu/abs/2013A%26A...552A..82G
WASP-66 b,735.2560178768705,42.05317620769308,42.05317620769308,42.05317620769308,15.580483216004765,1.0088082657844812,1.0088082657844812,1.0088082657844812,1.14036,0.22542,0.17237999999999998,0.1989,0.0546221,0.000980397,0.000980397,0.000980397,4.086052,0,1.3,0.07,0.07,0.07,1.75,0.09,0.09,0.09,0.340736,6600,150,150,150,4.3,-0.31,0.1,0.1,0.1,13.4,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-67 b,133.26368333835492,10.476093617555486,10.476093617555486,10.476093617555486,15.692573023314152,3.3626942192816043,2.241796146187736,2.80224518273467,0.21216,0.10608,0.10608,0.10608,0.0517914,0.00086319,0.00086319,0.00086319,4.61442,0,0.87,0.04,0.04,0.04,0.87,0.04,0.04,0.04,1.85856,5200,100,100,100,4.35,-0.07,0.09,0.09,0.09,2.1,,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H,Hellier 2012,http://adsabs.harvard.edu/abs/2012MNRAS.426..739H
WASP-7 b,292.16213673797324,40.34777227076429,40.34777227076429,40.34777227076429,10.256217368808892,0.5156131136231793,0.4483592292375471,0.48198617143036326,1.67,0.33,0.27999999999999997,0.305,0.0604573,0.00100762,0.00100762,0.00100762,4.954658,0,1.2,0.03,0.03,0.03,1.236,0.059,0.046,0.0525,,6400,100,100,100,4.363,0,0.1,0.1,0.1,17,,Hellier 2009,http://adsabs.harvard.edu/abs/2009ApJ...690L..89H,Hellier 2009,http://adsabs.harvard.edu/abs/2009ApJ...690L..89H
WASP-72 b,447.3936220749222,18.862860831575773,18.862860831575773,18.862860831575773,11.321070538248067,1.3450776877126416,2.0176165315689625,1.6813471096408021,1.80336,0.49062,0.49062,0.49062,0.036575,0.000609584,0.000609584,0.000609584,2.216726,0,1.327,0.043,0.035,0.039,1.71,0.16,0.09,0.125,0.37312,6250,100,100,100,4.095,-0.06,0.09,0.09,0.09,6,,Gillon 2013,http://adsabs.harvard.edu/abs/2013A%26A...552A..82G,Gillon 2013,http://adsabs.harvard.edu/abs/2013A%26A...552A..82G
WASP-77 A b,559.3572361152958,19.06899668574872,19.06899668574872,19.06899668574872,13.562866684435804,0.22417961461877361,0.22417961461877361,0.22417961461877361,1.326,0.0397799,0.0397799,0.0397799,0.0240406,0.000400676,0.000400676,0.000400676,1.3600309,0,1.002,0.045,0.045,0.045,0.955,0.015,0.015,0.015,1.62906,5500,80,80,80,4.33,0,0.11,0.11,0.11,4,,Maxted 2013,http://adsabs.harvard.edu/abs/2013PASP..125...48M,Maxted 2013,http://adsabs.harvard.edu/abs/2013PASP..125...48M
WASP-78 b,280.94893105353015,25.613190313347392,25.613190313347392,25.613190313347392,19.055267242595757,1.2329878804032548,1.2329878804032548,1.2329878804032548,0.18,0.04,0.04,0.04,0.0361391,0.000815169,0.000815169,0.000815169,2.17517656,0,1.33,0.09,0.09,0.09,2.2,0.12,0.12,0.12,0.164,6100,150,150,150,4.1,-0.35,0.14,0.14,0.14,7.2,,Smalley 2012,http://adsabs.harvard.edu/abs/2012A%26A...547A..61S,Smalley 2012,http://adsabs.harvard.edu/abs/2012A%26A...547A..61S
WASP-79 b,282.0666920759265,26.571947685045693,26.571947685045693,26.571947685045693,19.055267242595757,1.2329878804032548,1.2329878804032548,1.2329878804032548,0.18,0.04,0.04,0.04,0.0534741,0.000891236,0.000891236,0.000891236,3.6623817,0,1.52,0.07,0.07,0.07,1.64,0.08,0.08,0.08,0.36,6600,100,100,100,4.2,0.03,0.1,0.1,0.1,19.1,,Smalley 2012,http://adsabs.harvard.edu/abs/2012A%26A...547A..61S,Smalley 2012,http://adsabs.harvard.edu/abs/2012A%26A...547A..61S
WASP-8 b,713.1804760470021,25.107512302902478,29.556944862910505,27.33222858290649,11.63492199871435,0.07846286511657076,0.526822094354118,0.30264247973534436,2.53485,0.219317,0.219317,0.219317,0.080153,0.0014,0.0015830400000000002,0.00149152,8.158715,0.31,1.03,0.054,0.061000000000000006,0.0575,0.945,0.051,0.036,0.0435,1.22,5600,80,80,80,4.5,0.17,0.07,0.07,0.07,2,,Queloz 2010,http://adsabs.harvard.edu/abs/2010A%26A...517L...1Q,Queloz 2010,http://adsabs.harvard.edu/abs/2010A%26A...517L...1Q
